,ID,Clothing ID,Age,Rating,Division Name,Department Name,Class Name,USER ID,New Clothing ID
16698,16705,1096,39,5,General,Dresses,Dresses,48,45
16699,16706,867,37,5,General Petite,Tops,Knits,75,95
16700,16707,860,50,3,General,Tops,Knits,568,88
16701,16708,868,44,5,General,Tops,Knits,170,96
16702,16709,868,26,5,General,Tops,Knits,217,96
16703,16710,860,36,5,General,Tops,Knits,419,88
16705,16712,868,70,5,General,Tops,Knits,326,96
16707,16714,1059,41,5,General Petite,Bottoms,Pants,612,18
16708,16715,860,37,4,General,Tops,Knits,61,88
16709,16716,1037,39,3,General Petite,Bottoms,Jeans,915,7
16710,16717,839,63,5,General,Tops,Blouses,265,80
16711,16718,1037,54,5,General Petite,Bottoms,Jeans,366,7
16712,16719,1096,27,5,General,Dresses,Dresses,527,45
16713,16720,819,66,5,General,Tops,Blouses,91,64
16714,16721,1059,54,2,General Petite,Bottoms,Pants,695,18
16715,16722,867,35,5,General Petite,Tops,Knits,111,95
16716,16723,867,45,5,General Petite,Tops,Knits,433,95
16717,16724,854,55,5,General Petite,Tops,Knits,480,85
16718,16725,872,46,5,General,Tops,Knits,46,100
16719,16726,819,52,1,General,Tops,Blouses,43,64
16721,16728,819,33,2,General,Tops,Blouses,18,64
16725,16732,1037,45,5,General Petite,Bottoms,Jeans,549,7
16726,16733,1075,49,4,General,Dresses,Dresses,5,25
16727,16734,819,49,5,General Petite,Tops,Blouses,345,64
16728,16735,860,26,4,General,Tops,Knits,217,88
16729,16736,1025,44,5,General,Bottoms,Jeans,632,1
16731,16738,1059,28,5,General Petite,Bottoms,Pants,971,18
16733,16740,867,29,5,General Petite,Tops,Knits,472,95
16734,16741,1037,38,4,General Petite,Bottoms,Jeans,627,7
16735,16742,860,65,5,General,Tops,Knits,227,88
16736,16743,1075,42,5,General,Dresses,Dresses,294,25
16737,16744,1037,45,5,General Petite,Bottoms,Jeans,549,7
16738,16745,828,69,5,General Petite,Tops,Blouses,274,71
16739,16746,993,32,4,General,Bottoms,Skirts,775,140
16740,16747,828,39,3,General Petite,Tops,Blouses,77,71
16741,16748,828,39,5,General Petite,Tops,Blouses,77,71
16742,16749,838,38,5,General,Tops,Blouses,178,79
16743,16750,1081,20,5,General,Dresses,Dresses,339,31
16745,16752,1081,32,4,General,Dresses,Dresses,95,31
16746,16753,828,29,5,General Petite,Tops,Blouses,80,71
16747,16754,838,41,2,General,Tops,Blouses,15,79
16748,16755,1081,22,3,General,Dresses,Dresses,309,31
16749,16756,1081,32,5,General,Dresses,Dresses,95,31
16750,16757,828,57,5,General Petite,Tops,Blouses,342,71
16751,16758,1025,44,5,General,Bottoms,Jeans,632,1
16752,16759,828,60,5,General Petite,Tops,Blouses,636,71
16754,16761,828,35,5,General Petite,Tops,Blouses,132,71
16756,16763,993,48,5,General,Bottoms,Skirts,363,140
16757,16764,1081,37,5,General,Dresses,Dresses,316,31
16760,16767,1083,27,3,General,Dresses,Dresses,527,33
16761,16768,824,47,4,General Petite,Tops,Blouses,272,68
16762,16769,1083,41,3,General,Dresses,Dresses,243,33
16764,16771,1083,39,1,General,Dresses,Dresses,48,33
16765,16772,824,39,5,General Petite,Tops,Blouses,77,68
16766,16773,865,34,2,General,Tops,Knits,368,93
16767,16774,1083,36,5,General,Dresses,Dresses,221,33
16768,16775,898,55,5,General,Tops,Fine gauge,134,112
16769,16776,1083,40,5,General,Dresses,Dresses,158,33
16770,16777,898,48,5,General,Tops,Fine gauge,470,112
16771,16778,864,57,3,General,Tops,Knits,58,92
16772,16779,1083,53,3,General,Dresses,Dresses,8,33
16773,16780,824,85,1,General Petite,Tops,Blouses,1540,68
16774,16781,824,53,4,General Petite,Tops,Blouses,125,68
16775,16782,824,33,3,General Petite,Tops,Blouses,126,68
16776,16783,824,60,4,General Petite,Tops,Blouses,636,68
16777,16784,1083,48,5,General,Dresses,Dresses,372,33
16778,16785,1083,31,5,General,Dresses,Dresses,20,33
16779,16786,824,36,4,General Petite,Tops,Blouses,273,68
16780,16787,1083,28,2,General,Dresses,Dresses,754,33
16781,16788,898,37,2,General,Tops,Fine gauge,276,112
16782,16789,824,56,3,General Petite,Tops,Blouses,711,68
16783,16790,1083,44,2,General,Dresses,Dresses,92,33
16784,16791,824,38,5,General Petite,Tops,Blouses,63,68
16785,16792,824,32,5,General Petite,Tops,Blouses,709,68
16786,16793,865,32,4,General,Tops,Knits,565,93
16787,16794,824,54,5,General Petite,Tops,Blouses,254,68
16788,16795,1083,33,4,General,Dresses,Dresses,336,33
16790,16797,824,58,3,General Petite,Tops,Blouses,347,68
16792,16799,824,68,5,General Petite,Tops,Blouses,337,68
16793,16800,1083,28,3,General,Dresses,Dresses,754,33
16795,16802,1083,61,2,General,Dresses,Dresses,94,33
16796,16803,824,54,4,General Petite,Tops,Blouses,254,68
16797,16804,1104,25,3,General,Dresses,Dresses,214,50
16798,16805,834,23,5,General Petite,Tops,Blouses,82,76
16799,16806,831,35,2,General,Tops,Blouses,246,74
16800,16807,831,34,3,General,Tops,Blouses,639,74
16801,16808,834,42,5,General Petite,Tops,Blouses,465,76
16802,16809,1126,57,5,General Petite,Jackets,Outerwear,1274,59
16803,16810,834,59,5,General Petite,Tops,Blouses,334,76
16804,16811,831,32,5,General,Tops,Blouses,206,74
16805,16812,975,60,5,General,Jackets,Jackets,638,136
16807,16814,1104,40,3,General,Dresses,Dresses,158,50
16808,16815,831,59,3,General,Tops,Blouses,251,74
16809,16816,1104,67,4,General,Dresses,Dresses,348,50
16811,16818,834,57,4,General Petite,Tops,Blouses,342,76
16813,16820,834,31,5,General Petite,Tops,Blouses,588,76
16814,16821,872,67,4,General Petite,Tops,Knits,1541,100
16815,16822,831,31,4,General,Tops,Blouses,643,74
16816,16823,871,70,2,General,Tops,Knits,326,99
16817,16824,834,62,5,General Petite,Tops,Blouses,107,76
16819,16826,831,59,4,General,Tops,Blouses,251,74
16820,16827,1104,36,4,General,Dresses,Dresses,221,50
16821,16828,1116,20,4,General,Jackets,Outerwear,841,54
16822,16829,834,49,5,General Petite,Tops,Blouses,345,76
16823,16830,831,52,3,General,Tops,Blouses,43,74
16824,16831,831,37,3,General,Tops,Blouses,99,74
16826,16833,834,56,5,General Petite,Tops,Blouses,711,76
16827,16834,975,39,4,General,Jackets,Jackets,831,136
16828,16835,834,39,5,General Petite,Tops,Blouses,77,76
16829,16836,831,39,5,General,Tops,Blouses,114,74
16830,16837,834,57,5,General Petite,Tops,Blouses,342,76
16831,16838,1116,63,2,General,Jackets,Outerwear,847,54
16832,16839,1116,49,4,General,Jackets,Outerwear,1367,54
16833,16840,1104,57,1,General,Dresses,Dresses,744,50
16834,16841,1104,29,3,General,Dresses,Dresses,218,50
16835,16842,1104,63,3,General,Dresses,Dresses,245,50
16836,16843,834,46,5,General Petite,Tops,Blouses,283,76
16837,16844,1116,54,4,General,Jackets,Outerwear,1542,54
16839,16846,831,38,3,General,Tops,Blouses,178,74
16840,16847,975,44,4,General Petite,Jackets,Jackets,1236,136
16841,16848,834,63,5,General,Tops,Blouses,265,76
16842,16849,834,25,5,General,Tops,Blouses,286,76
16843,16850,834,63,5,General,Tops,Blouses,265,76
16844,16851,831,23,5,General,Tops,Blouses,89,74
16845,16852,1104,24,3,General,Dresses,Dresses,7,50
16846,16853,834,62,5,General,Tops,Blouses,942,76
16847,16854,1104,25,3,General,Dresses,Dresses,214,50
16848,16855,834,70,5,General,Tops,Blouses,1003,76
16849,16856,834,32,5,General,Tops,Blouses,206,76
16850,16857,831,49,5,General,Tops,Blouses,370,74
16851,16858,1104,33,4,General,Dresses,Dresses,336,50
16852,16859,975,24,1,General Petite,Jackets,Jackets,1247,136
16853,16860,834,58,5,General,Tops,Blouses,394,76
16854,16861,1104,36,5,General,Dresses,Dresses,221,50
16855,16862,975,30,2,General Petite,Jackets,Jackets,1459,136
16856,16863,1104,40,3,General,Dresses,Dresses,158,50
16857,16864,1104,27,5,General,Dresses,Dresses,527,50
16858,16865,1104,42,5,General,Dresses,Dresses,294,50
16859,16866,1116,53,1,General,Jackets,Outerwear,910,54
16860,16867,834,24,5,General,Tops,Blouses,78,76
16861,16868,1104,27,3,General,Dresses,Dresses,527,50
16862,16869,831,44,3,General,Tops,Blouses,209,74
16863,16870,834,28,5,General,Tops,Blouses,207,76
16865,16872,834,30,5,General,Tops,Blouses,826,76
16867,16874,1116,34,4,General,Jackets,Outerwear,1317,54
16868,16875,1104,41,3,General,Dresses,Dresses,243,50
16869,16876,831,25,3,General,Tops,Blouses,286,74
16870,16877,834,45,5,General,Tops,Blouses,357,76
16871,16878,1104,32,3,General,Dresses,Dresses,95,50
16872,16879,1104,45,5,General,Dresses,Dresses,226,50
16873,16880,834,63,3,General,Tops,Blouses,265,76
16875,16882,834,67,3,General,Tops,Blouses,651,76
16876,16883,1104,57,5,General,Dresses,Dresses,744,50
16877,16884,1104,27,4,General,Dresses,Dresses,527,50
16879,16886,834,36,5,General,Tops,Blouses,64,76
16880,16887,975,34,3,General Petite,Jackets,Jackets,240,136
16881,16888,834,59,4,General,Tops,Blouses,251,76
16882,16889,831,28,2,General,Tops,Blouses,207,74
16883,16890,1104,32,5,General,Dresses,Dresses,95,50
16884,16891,1126,32,4,General Petite,Jackets,Outerwear,1466,59
16885,16892,936,44,5,General,Tops,Sweaters,444,123
16886,16893,975,52,5,General Petite,Jackets,Jackets,1172,136
16887,16894,834,52,5,General,Tops,Blouses,43,76
16888,16895,1104,34,4,General,Dresses,Dresses,1,50
16889,16896,1116,61,2,General,Jackets,Outerwear,794,54
16890,16897,1104,35,5,General,Dresses,Dresses,304,50
16891,16898,1104,47,5,General,Dresses,Dresses,17,50
16892,16899,834,28,5,General,Tops,Blouses,207,76
16893,16900,975,64,3,General Petite,Jackets,Jackets,1207,136
16894,16901,834,50,5,General,Tops,Blouses,93,76
16895,16902,834,35,5,General,Tops,Blouses,246,76
16896,16903,872,25,5,General Petite,Tops,Knits,438,100
16897,16904,831,32,4,General,Tops,Blouses,206,74
16898,16905,984,31,4,General,Jackets,Jackets,112,137
16899,16906,1086,28,5,General,Dresses,Dresses,754,36
16900,16907,1095,27,4,General,Dresses,Dresses,527,44
16901,16908,984,25,3,General,Jackets,Jackets,957,137
16902,16909,1086,32,5,General,Dresses,Dresses,95,36
16903,16910,1086,72,4,General,Dresses,Dresses,629,36
16904,16911,836,25,5,General,Tops,Blouses,286,78
16905,16912,927,45,5,General Petite,Tops,Sweaters,857,121
16906,16913,984,61,2,General,Jackets,Jackets,354,137
16907,16914,927,44,5,General Petite,Tops,Sweaters,1178,121
16908,16915,1086,58,5,General,Dresses,Dresses,450,36
16909,16916,984,62,5,General,Jackets,Jackets,1455,137
16910,16917,1086,62,5,General,Dresses,Dresses,420,36
16911,16918,927,33,5,General Petite,Tops,Sweaters,893,121
16912,16919,836,31,5,General,Tops,Blouses,643,78
16913,16920,927,60,5,General Petite,Tops,Sweaters,350,121
16914,16921,927,37,5,General Petite,Tops,Sweaters,1145,121
16915,16922,984,66,5,General,Jackets,Jackets,1258,137
16916,16923,836,29,5,General,Tops,Blouses,284,78
16917,16924,927,37,5,General Petite,Tops,Sweaters,1145,121
16918,16925,927,19,5,General Petite,Tops,Sweaters,1524,121
16919,16926,1095,27,4,General,Dresses,Dresses,527,44
16920,16927,1095,63,5,General,Dresses,Dresses,245,44
16921,16928,1086,39,4,General,Dresses,Dresses,48,36
16922,16929,927,44,5,General Petite,Tops,Sweaters,1178,121
16923,16930,984,38,5,General,Jackets,Jackets,995,137
16924,16931,993,42,5,General,Bottoms,Skirts,766,140
16925,16932,1086,46,5,General,Dresses,Dresses,343,36
16926,16933,927,33,5,General Petite,Tops,Sweaters,893,121
16927,16934,927,41,5,General Petite,Tops,Sweaters,786,121
16928,16935,984,35,4,General,Jackets,Jackets,361,137
16929,16936,836,33,5,General,Tops,Blouses,18,78
16930,16937,984,37,5,General,Jackets,Jackets,317,137
16931,16938,984,25,5,General,Jackets,Jackets,957,137
16932,16939,836,53,4,General,Tops,Blouses,122,78
16933,16940,993,40,4,General,Bottoms,Skirts,903,140
16934,16941,1081,36,3,General Petite,Dresses,Dresses,53,31
16935,16942,836,35,5,General,Tops,Blouses,246,78
16936,16943,984,68,5,General,Jackets,Jackets,1071,137
16937,16944,1095,24,3,General,Dresses,Dresses,7,44
16939,16946,1086,39,4,General,Dresses,Dresses,48,36
16940,16947,927,74,3,General Petite,Tops,Sweaters,1519,121
16941,16948,984,44,5,General,Jackets,Jackets,329,137
16942,16949,984,66,4,General,Jackets,Jackets,1258,137
16943,16950,1095,40,4,General,Dresses,Dresses,158,44
16944,16951,1081,57,5,General Petite,Dresses,Dresses,576,31
16945,16952,1095,28,5,General,Dresses,Dresses,754,44
16947,16954,984,51,1,General,Jackets,Jackets,978,137
16948,16955,1095,57,3,General,Dresses,Dresses,744,44
16949,16956,1056,57,3,General,Bottoms,Pants,186,17
16950,16957,1086,42,5,General,Dresses,Dresses,294,36
16951,16958,1056,37,3,General,Bottoms,Pants,382,17
16952,16959,984,48,5,General,Jackets,Jackets,862,137
16953,16960,1086,34,3,General,Dresses,Dresses,1,36
16954,16961,984,66,5,General,Jackets,Jackets,1258,137
16955,16962,1086,47,4,General,Dresses,Dresses,17,36
16956,16963,993,54,5,General,Bottoms,Skirts,859,140
16957,16964,1095,37,3,General,Dresses,Dresses,316,44
16958,16965,927,23,5,General Petite,Tops,Sweaters,1350,121
16959,16966,984,30,5,General,Jackets,Jackets,401,137
16960,16967,984,46,3,General,Jackets,Jackets,359,137
16961,16968,1022,48,4,General,Bottoms,Jeans,205,149
16962,16969,984,26,5,General,Jackets,Jackets,1386,137
16963,16970,927,49,5,General Petite,Tops,Sweaters,1180,121
16964,16971,984,57,5,General,Jackets,Jackets,1337,137
16965,16972,984,68,5,General,Jackets,Jackets,1071,137
16966,16973,1095,33,5,General,Dresses,Dresses,336,44
16967,16974,984,37,5,General,Jackets,Jackets,317,137
16968,16975,1086,20,5,General,Dresses,Dresses,339,36
16969,16976,984,37,4,General,Jackets,Jackets,317,137
16970,16977,927,49,5,General Petite,Tops,Sweaters,1180,121
16971,16978,984,40,5,General,Jackets,Jackets,325,137
16972,16979,1081,35,2,General Petite,Dresses,Dresses,143,31
16973,16980,1022,45,5,General,Bottoms,Jeans,670,149
16974,16981,984,56,5,General,Jackets,Jackets,321,137
16975,16982,927,28,5,General,Tops,Sweaters,26,121
16976,16983,984,63,5,General,Jackets,Jackets,101,137
16977,16984,881,36,4,General,Tops,Knits,419,108
16978,16985,984,39,5,General,Jackets,Jackets,831,137
16979,16986,1086,39,5,General,Dresses,Dresses,48,36
16980,16987,1056,60,5,General,Bottoms,Pants,416,17
16981,16988,993,60,5,General,Bottoms,Skirts,673,140
16982,16989,993,47,5,General,Bottoms,Skirts,118,140
16983,16990,927,34,5,General,Tops,Sweaters,442,121
16984,16991,1081,27,5,General Petite,Dresses,Dresses,701,31
16985,16992,1086,53,2,General,Dresses,Dresses,8,36
16986,16993,927,69,5,General,Tops,Sweaters,961,121
16987,16994,1095,46,5,General,Dresses,Dresses,343,44
16988,16995,984,57,1,General,Jackets,Jackets,1337,137
16989,16996,927,34,5,General,Tops,Sweaters,442,121
16990,16997,927,66,5,General,Tops,Sweaters,571,121
16991,16998,984,34,5,General,Jackets,Jackets,475,137
16993,17000,984,67,4,General,Jackets,Jackets,897,137
16994,17001,993,45,5,General,Bottoms,Skirts,708,140
16995,17002,1095,22,5,General,Dresses,Dresses,309,44
16996,17003,1081,32,4,General Petite,Dresses,Dresses,98,31
16997,17004,927,53,3,General,Tops,Sweaters,462,121
16998,17005,820,34,4,General,Tops,Blouses,639,65
16999,17006,867,35,5,General,Tops,Knits,223,95
17000,17007,820,47,5,General,Tops,Blouses,4,65
17001,17008,927,47,2,General,Tops,Sweaters,560,121
17002,17009,820,62,4,General,Tops,Blouses,942,65
17003,17010,867,46,5,General,Tops,Knits,46,95
17004,17011,927,25,3,General,Tops,Sweaters,1053,121
17005,17012,921,75,2,General,Tops,Sweaters,1343,120
17006,17013,867,32,5,General,Tops,Knits,565,95
17007,17014,927,61,5,General,Tops,Sweaters,1310,121
17008,17015,867,37,5,General,Tops,Knits,61,95
17009,17016,927,45,5,General,Tops,Sweaters,432,121
17010,17017,921,56,3,General,Tops,Sweaters,680,120
17011,17018,927,41,4,General,Tops,Sweaters,548,121
17012,17019,927,45,4,General,Tops,Sweaters,432,121
17013,17020,820,46,1,General,Tops,Blouses,579,65
17014,17021,867,38,4,General,Tops,Knits,200,95
17015,17022,1086,48,2,General Petite,Dresses,Dresses,601,36
17016,17023,867,38,4,General,Tops,Knits,200,95
17017,17024,820,32,4,General,Tops,Blouses,206,65
17018,17025,927,47,4,General,Tops,Sweaters,560,121
17019,17026,820,45,3,General,Tops,Blouses,357,65
17020,17027,927,45,2,General,Tops,Sweaters,432,121
17021,17028,1117,34,5,General,Jackets,Outerwear,1317,55
17022,17029,820,61,5,General,Tops,Blouses,641,65
17023,17030,927,43,4,General,Tops,Sweaters,454,121
17024,17031,867,38,5,General,Tops,Knits,200,95
17025,17032,1086,56,5,General Petite,Dresses,Dresses,62,36
17026,17033,867,53,5,General,Tops,Knits,567,95
17027,17034,927,44,5,General,Tops,Sweaters,444,121
17028,17035,1110,47,3,General Petite,Dresses,Dresses,439,52
17029,17036,927,42,3,General,Tops,Sweaters,561,121
17030,17037,927,50,5,General,Tops,Sweaters,103,121
17031,17038,820,34,5,General,Tops,Blouses,639,65
17032,17039,867,47,5,General,Tops,Knits,37,95
17033,17040,1110,54,5,General Petite,Dresses,Dresses,152,52
17034,17041,1117,34,2,General,Jackets,Outerwear,1317,55
17035,17042,921,62,5,General,Tops,Sweaters,297,120
17036,17043,927,59,5,General,Tops,Sweaters,424,121
17037,17044,867,34,2,General,Tops,Knits,368,95
17038,17045,867,60,2,General,Tops,Knits,60,95
17039,17046,1110,39,4,General Petite,Dresses,Dresses,9,52
17040,17047,921,60,5,General,Tops,Sweaters,448,120
17041,17048,927,47,5,General,Tops,Sweaters,560,121
17042,17049,867,30,5,General,Tops,Knits,140,95
17044,17051,999,33,5,General,Bottoms,Skirts,916,143
17053,17060,1028,38,5,General,Bottoms,Jeans,183,2
17057,17064,949,58,3,General,Tops,Sweaters,543,130
17058,17065,949,74,5,General,Tops,Sweaters,429,130
17060,17067,836,58,3,General,Tops,Blouses,394,78
17061,17068,1089,29,3,General Petite,Dresses,Dresses,102,39
17062,17069,1037,47,4,General,Bottoms,Jeans,375,7
17063,17070,1111,56,5,General,Dresses,Dresses,247,53
17066,17073,1068,56,4,General,Bottoms,Pants,1105,21
17067,17074,1068,53,5,General,Bottoms,Pants,514,21
17070,17077,1037,38,5,General,Bottoms,Jeans,183,7
17071,17078,1037,40,1,General,Bottoms,Jeans,238,7
17073,17080,1037,38,5,General,Bottoms,Jeans,183,7
17077,17084,1068,50,4,General,Bottoms,Pants,1175,21
17078,17085,1068,40,5,General,Bottoms,Pants,364,21
17079,17086,1037,39,1,General,Bottoms,Jeans,187,7
17081,17088,831,38,5,General,Tops,Blouses,178,74
17082,17089,831,34,5,General,Tops,Blouses,639,74
17083,17090,1068,49,4,General,Bottoms,Pants,201,21
17085,17092,1068,47,5,General,Bottoms,Pants,13,21
17086,17093,1037,32,4,General,Bottoms,Jeans,301,7
17089,17096,949,42,3,General,Tops,Sweaters,561,130
17091,17098,1068,45,5,General,Bottoms,Pants,409,21
17092,17099,949,65,5,General,Tops,Sweaters,551,130
17094,17101,829,48,2,General Petite,Tops,Blouses,68,72
17095,17102,907,27,5,General Petite,Tops,Fine gauge,1323,116
17098,17105,829,33,2,General Petite,Tops,Blouses,126,72
17099,17106,829,28,4,General Petite,Tops,Blouses,69,72
17100,17107,907,22,4,General Petite,Tops,Fine gauge,850,116
17102,17109,828,32,4,General,Tops,Blouses,206,71
17104,17111,907,39,5,General Petite,Tops,Fine gauge,285,116
17105,17112,907,35,3,General Petite,Tops,Fine gauge,848,116
17106,17113,829,29,1,General Petite,Tops,Blouses,80,72
17107,17114,907,38,5,General Petite,Tops,Fine gauge,929,116
17108,17115,828,25,5,General,Tops,Blouses,286,71
17109,17116,829,46,3,General Petite,Tops,Blouses,283,72
17110,17117,829,41,4,General Petite,Tops,Blouses,260,72
17111,17118,907,54,5,General Petite,Tops,Fine gauge,724,116
17114,17121,907,70,5,General Petite,Tops,Fine gauge,1111,116
17115,17122,829,54,5,General Petite,Tops,Blouses,254,72
17116,17123,829,47,5,General Petite,Tops,Blouses,272,72
17118,17125,907,63,5,General Petite,Tops,Fine gauge,715,116
17119,17126,829,43,4,General Petite,Tops,Blouses,257,72
17122,17129,829,33,5,General Petite,Tops,Blouses,126,72
17123,17130,907,34,5,General Petite,Tops,Fine gauge,852,116
17124,17131,1103,42,5,General,Dresses,Dresses,294,49
17125,17132,835,36,5,General,Tops,Blouses,64,77
17126,17133,907,41,5,General Petite,Tops,Fine gauge,1021,116
17127,17134,828,25,4,General,Tops,Blouses,286,71
17128,17135,829,37,3,General,Tops,Blouses,99,72
17129,17136,835,44,1,General,Tops,Blouses,209,77
17130,17137,912,53,3,General,Tops,Fine gauge,162,118
17131,17138,912,23,5,General,Tops,Fine gauge,39,118
17134,17141,819,48,5,General Petite,Tops,Blouses,68,64
17135,17142,907,45,3,General Petite,Tops,Fine gauge,719,116
17136,17143,907,40,5,General Petite,Tops,Fine gauge,1107,116
17137,17144,907,42,4,General Petite,Tops,Fine gauge,934,116
